,commodity_desc,state_alpha,statisticcat_desc,util_practice_desc,unit_desc,state_alpha,freq_desc,year,reference_period_desc,Value
647,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,2000,FIRST OF MAR,425000000
648,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,2000,FIRST OF JUN,250000000
649,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,2000,FIRST OF SEP,105000000
650,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,2000,FIRST OF DEC,640000000
651,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1999,FIRST OF MAR,520000000
652,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1999,FIRST OF JUN,330000000
653,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1999,FIRST OF SEP,120000000
654,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1999,FIRST OF DEC,700000000
655,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1998,FIRST OF MAR,410000000
656,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1998,FIRST OF JUN,235000000
657,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1998,FIRST OF SEP,75000000
658,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1998,FIRST OF DEC,740000000
659,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1997,FIRST OF MAR,410000000
660,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1997,FIRST OF JUN,205000000
661,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1997,FIRST OF SEP,68000000
662,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1997,FIRST OF DEC,660000000
663,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1996,FIRST OF MAR,210000000
664,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1996,FIRST OF JUN,62000000
665,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1996,FIRST OF SEP,10000000
666,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1996,FIRST OF DEC,710000000
667,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1995,FIRST OF MAR,450000000
668,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1995,FIRST OF JUN,230000000
669,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1995,FIRST OF SEP,80000000
670,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1995,FIRST OF DEC,460000000
671,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1994,FIRST OF MAR,300000000
672,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1994,FIRST OF JUN,155000000
673,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1994,FIRST OF SEP,54000000
674,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1994,FIRST OF DEC,690000000
675,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1993,FIRST OF MAR,490000000
676,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1993,FIRST OF JUN,280000000
677,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1993,FIRST OF SEP,140000000
678,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1993,FIRST OF DEC,500000000
679,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1992,FIRST OF MAR,325000000
680,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1992,FIRST OF JUN,180000000
681,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1992,FIRST OF SEP,70000000
682,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1992,FIRST OF DEC,690000000
683,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1991,FIRST OF MAR,380000000
684,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1991,FIRST OF JUN,210000000
685,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1991,FIRST OF SEP,75000000
686,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1991,FIRST OF DEC,560000000
687,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1990,FIRST OF MAR,380000000
688,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1990,FIRST OF JUN,200000000
689,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1990,FIRST OF SEP,110000000
690,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1990,FIRST OF DEC,600000000
691,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1989,FIRST OF MAR,510000000
692,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1989,FIRST OF JUN,400000000
693,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1989,FIRST OF SEP,180000000
694,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1989,FIRST OF DEC,580000000
695,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1988,FIRST OF MAR,630000000
696,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1988,FIRST OF JUN,500000000
697,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1988,FIRST OF SEP,310000000
698,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1988,FIRST OF DEC,690000000
699,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1987,FIRST OF MAR,670000000
700,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1987,FIRST OF JUN,500000000
701,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1987,FIRST OF SEP,370000000
702,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1987,FIRST OF DEC,810000000
703,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1986,FIRST OF MAR,514944000
704,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1986,FIRST OF JUN,448192000
705,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1986,FIRST OF SEP,335000000
706,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1986,FIRST OF DEC,880000000
707,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1985,FIRST OF MAR,386976000
708,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1985,FIRST OF JUN,330542000
709,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1985,FIRST OF SEP,145116000
710,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1985,FIRST OF DEC,686592000
711,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1984,FIRST OF MAR,282270000
712,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1984,FIRST OF JUN,188180000
713,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1984,FIRST OF SEP,79977000
714,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1984,FIRST OF DEC,540154000
715,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1983,FIRST OF MAR,508640000
716,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1983,FIRST OF JUN,441320000
717,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1983,FIRST OF SEP,284240000
718,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1983,FIRST OF DEC,432814000
719,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1982,FIRST OF MAR,379776000
720,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1982,FIRST OF JUN,324392000
721,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1982,FIRST OF SEP,213624000
722,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1982,FIRST OF DEC,733040000
723,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1981,FIRST OF MAR,265540000
724,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1981,FIRST OF JUN,181050000
725,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1981,FIRST OF SEP,72420000
726,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1981,FIRST OF DEC,553840000
727,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1980,FIRST OF MAR,444015000
728,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1980,FIRST OF JUN,361790000
729,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1980,FIRST OF SEP,213785000
730,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1980,FIRST OF DEC,422450000
731,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1979,FIRST OF MAR,389003000
732,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1979,FIRST OF JUN,305100000
733,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1979,FIRST OF SEP,160178000
734,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1979,FIRST OF DEC,616688000
735,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1978,FIRST OF MAR,298287000
736,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1978,FIRST OF JUN,233442000
737,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1978,FIRST OF SEP,136175000
738,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1978,FIRST OF DEC,564435000
739,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1977,FIRST OF MAR,181475000
740,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1977,FIRST OF JUN,129625000
741,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1977,FIRST OF SEP,31110000
742,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1977,FIRST OF DEC,421493000
743,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1976,FIRST OF MAR,176120000
744,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1976,FIRST OF JUN,115736000
745,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1976,FIRST OF SEP,17612000
746,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1976,FIRST OF DEC,295545000
747,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1975,FIRST OF MAR,135660000
748,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1975,FIRST OF JUN,79800000
749,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1975,FIRST OF SEP,17955000
750,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1975,FIRST OF DEC,291856000
751,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1974,FIRST OF MAR,205202000
752,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1974,FIRST OF JUN,105374000
753,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1974,FIRST OF SEP,30503000
754,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1974,FIRST OF DEC,215460000
755,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1973,FIRST OF MAR,320424000
756,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1973,FIRST OF JUN,186914000
757,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1973,FIRST OF SEP,37383000
758,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1973,FIRST OF DEC,349398000
759,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1972,FIRST OF MAR,288320000
760,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1972,FIRST OF JUN,198220000
761,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1972,FIRST OF SEP,90100000
762,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1972,FIRST OF DEC,395190000
763,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1971,FIRST OF MAR,278865000
764,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1971,FIRST OF JUN,209149000
765,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1971,FIRST OF SEP,80724000
766,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1971,FIRST OF DEC,360400000
767,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1970,FIRST OF MAR,308339000
768,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1970,FIRST OF JUN,234511000
769,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1970,FIRST OF SEP,134627000
770,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1970,FIRST OF DEC,352251000
771,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1969,FIRST OF MAR,269770000
772,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1969,FIRST OF JUN,213306000
773,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1969,FIRST OF SEP,138022000
774,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1969,FIRST OF DEC,425594000
775,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1968,FIRST OF MAR,253642000
776,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1968,FIRST OF JUN,186894000
777,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1968,FIRST OF SEP,133496000
778,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1968,FIRST OF DEC,351328000
779,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1967,FIRST OF MAR,229600000
780,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1967,FIRST OF JUN,157440000
781,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1967,FIRST OF SEP,121360000
782,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1967,FIRST OF DEC,327065000
783,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1966,FIRST OF MAR,237073000
784,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1966,FIRST OF JUN,149730000
785,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1966,FIRST OF SEP,89838000
786,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1966,FIRST OF DEC,311600000
787,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1965,FIRST OF MAR,225304000
788,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1965,FIRST OF JUN,176147000
789,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1965,FIRST OF SEP,122893000
790,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1965,FIRST OF DEC,301956000
791,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1964,FIRST OF MAR,286767000
792,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1964,FIRST OF JUN,229414000
793,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1964,FIRST OF SEP,140516000
794,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1964,FIRST OF DEC,286751000
795,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1963,FIRST OF MAR,252632000
796,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1963,FIRST OF JUN,216107000
797,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1963,FIRST OF SEP,140013000
798,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1963,FIRST OF DEC,364194000
799,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1962,FIRST OF MAR,236837000
800,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1962,FIRST OF JUN,203790000
801,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1962,FIRST OF SEP,132188000
802,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1962,FIRST OF DEC,350032000
803,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1961,FIRST OF MAR,253413000
804,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1961,FIRST OF JUN,210066000
805,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1961,FIRST OF SEP,123372000
806,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1961,FIRST OF DEC,319455000
807,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1960,FIRST OF MAR,225825000
808,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1960,FIRST OF JUN,184477000
809,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1960,FIRST OF SEP,66793000
810,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1960,FIRST OF DEC,330104000
811,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1959,FIRST OF MAR,190554000
812,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1959,FIRST OF JUN,140844000
813,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1959,FIRST OF SEP,55233000
814,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1959,FIRST OF DEC,302160000
815,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1958,FIRST OF MAR,151377000
816,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1958,FIRST OF JUN,109694000
817,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1958,FIRST OF SEP,37296000
818,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1958,FIRST OF DEC,243025000
819,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1957,FIRST OF MAR,55025000
820,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1957,FIRST OF JUN,43640000
821,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1957,FIRST OF SEP,18025000
822,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1957,FIRST OF DEC,199642000
823,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1956,FIRST OF MAR,59210000
824,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1956,FIRST OF JUN,44885000
825,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1956,FIRST OF SEP,18145000
826,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1956,FIRST OF DEC,80640000
827,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1955,FIRST OF MAR,107395000
828,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1955,FIRST OF JUN,77249000
829,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1955,FIRST OF SEP,33914000
830,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1955,FIRST OF DEC,87860000
831,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1954,FIRST OF MAR,107831000
832,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1954,FIRST OF JUN,78423000
833,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1954,FIRST OF SEP,29409000
834,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1954,FIRST OF DEC,162035000
835,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1953,FIRST OF MAR,129071000
836,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1953,FIRST OF JUN,96170000
837,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1953,FIRST OF SEP,32900000
838,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1953,FIRST OF DEC,156846000
839,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1952,FIRST OF MAR,71565000
840,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1952,FIRST OF JUN,43315000
841,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1952,FIRST OF SEP,12241000
842,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1952,FIRST OF DEC,189810000
843,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1951,FIRST OF MAR,120780000
844,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1951,FIRST OF JUN,84546000
845,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1951,FIRST OF SEP,45896000
846,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1951,FIRST OF DEC,143129000
847,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1950,FIRST OF MAR,127015000
848,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1950,FIRST OF JUN,99797000
849,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1950,FIRST OF SEP,61239000
850,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1950,FIRST OF DEC,210157000
851,CORN,NE,STOCKS,"ON FARM, GRAIN",BU,NE,POINT IN TIME,1949,FIRST OF DEC,190522000
